SMILES,similarity
c1ccc(N(c2cccc3ccccc23)c2cccc3c2sc2ccccc23)cc1,0.942794639511806
c1ccc(N(c2ccccc2)N(c2ccccc2)c2cccc3ccccc23)cc1,0.9380054391763584
c1ccc(N(c2ccccc2)c2ccc(-n3nnc4ccccc43)cc2)cc1,0.9311808515793776
c1ccc(-c2ccc(-c3ccccc3)c3c2oc2ccccc23)cc1,0.9265486452006276
c1ccc(-c2nccn2-c2ccc3c(c2)sc2ccccc23)cc1,0.9264718692247804
c1ccc(N(c2ccccc2)c2cccc3c(-c4ccco4)cccc23)cc1,0.9254284562856552
c1ccc(N(c2ccccc2)c2ccc(CCc3cccc4ccccc34)cc2)cc1,0.924871169519427
c1ccc(N(c2ccccc2)c2ccc(-c3ccc4[nH]ccc4c3)cc2)cc1,0.92149067239209
c1ccc(N(c2ccccc2)c2ccccc2-n2c3ccccc3c3ccccc32)cc1,0.921217342217188
c1ccc(N(c2ccccc2)c2ccc(-c3nc4ccccc4o3)cc2)cc1,0.9209649131633602
c1ccc(N(c2ccccc2)c2cccc3c2Sc2ccccc2O3)cc1,0.920051723444994
c1ccc(Cc2c(-c3ccccc3)n(-c3ccccc3)c3ccccc23)cc1,0.919857801178768
c1ccc(N(c2ccccc2)c2ccc(-c3nc4ccccc4[nH]3)cc2)cc1,0.9196490510847728
Brc1ccc(N(c2ccccc2)c2ccc(-c3ccccc3)c3ccccc23)cc1,0.9191837883282106
c1ccc([C+](c2ccccc2)C2c3ccccc3-c3ccccc32)cc1,0.918597225926332
c1ccc(P(c2ccccc2)N2C3CCC2c2ccccc23)cc1,0.9182257595317712
c1ccc(N(c2ccccc2)c2ccc3c4c(cccc24)-c2ccccc2-3)cc1,0.9174594467400984
c1ccc(N(c2ccccc2)c2ccc(-p3ccc4ccccc43)cc2)cc1,0.916842550217061
c1ccc(Nc2c(-c3ccccc3)c(-c3ccccc3)nc3ccccc23)cc1,0.9159234778548312
c1ccc(N(c2ccccc2)c2cccc3cc4ccc5ccccc5c4cc23)cc1,0.9157945304373074
c1ccc(P(c2ccccc2)c2c(-c3nccc4ccccc34)ccc3ccccc23)cc1,0.9155278976513064
c1ccc(-c2c(-c3cccc4ccccc34)cn3ccccc23)cc1,0.91226058028742
c1ccc(Nc2ccc3c(c2)oc2cc(-c4ccccc4)ccc23)cc1,0.9122151412596924
c1ccc(P(c2ccccc2)c2cc3ccccc3c3ccccc23)cc1,0.911940969095463
Oc1ccc(C(c2ccccc2)c2c(-c3ccccc3)[nH]c3ccccc23)cc1,0.911657039750001
c1ccc(-n2c3ccccc3c3cc4c(cc32)[nH]c2ccccc24)cc1,0.9111210602590096
c1ccc(Sc2c(-c3cccc4ccccc34)ncc3ccccc23)cc1,0.9111165148054124
Cc1cccc(N(c2ccccc2)c2cccc3c2sc2ccccc23)c1,0.911057188682138
c1ccc(Nc2c3ccccc3nc3ccc(-c4ccccc4)cc23)cc1,0.9106439774820922
c1ccc(-n2c3ccccc3c3c4c(ccc32)[nH]c2ccccc24)cc1,0.9104722497357588
c1ccc(N(c2ccccc2)c2cccc(-c3ccco3)c2)cc1,0.910412487965266
c1ccc(Nc2cccc(-c3cccc4c3sc3ccccc34)c2)cc1,0.9103964706359294
c1ccc(N(Cc2c3ccccc3cc3ccccc23)c2ccccc2)cc1,0.9099427196048268
c1ccc(Cc2oc3c(ccc4ccccc43)c2-c2ccccc2)cc1,0.9097722241921488
c1ccc(NN(Nc2ccc3ccccc3c2)c2cccc3ccccc23)cc1,0.9095810080528596
c1ccc(C23OC2(c2ccccc2)c2ccccc2-c2ccccc23)cc1,0.9094603388939226
c1ccc(-c2cccc3c2oc2c(-c4ccccc4)cccc23)cc1,0.9094031190622428
c1ccc(-c2cnc(-c3ccccn3)c3c2ccc2ccccc23)cc1,0.9092739278422384
c1ccc(-c2ccccc2Nc2ccc3c(c2)sc2ccccc23)cc1,0.9091722250533184
c1ccc(N(c2ccccc2)c2ccc(-c3c4ccccc4nc4ccccc34)cc2)cc1,0.9089066601711956
Cc1ccc(N(c2ccccc2)c2cccc(-c3ccccc3)c2)cc1,0.9088465715245896
c1ccc(N(c2ccccc2)c2ccc(-c3ccco3)cc2)cc1,0.9085243198161722
c1ccc(P(c2ccccc2)c2ccc(COCCCCCCCCCCCCCC3=NCCO3)cc2)cc1,0.9085153175231776
c1ccc([Si](Oc2cccc3cccnc23)(c2ccccc2)c2ccccc2)cc1,0.908351665050602
OBOc1ccc(N(c2ccccc2)c2ccc(-c3ccccc3)cc2)cc1,0.9077063175324288
Cc1ccc(-c2ccc3c(c2)oc2cc(-c4ccccc4)ccc23)cc1,0.9075781666948416
c1ccc(-c2c3ccccc3c(Sc3cccc4ccccc34)c3ccccc23)cc1,0.9072968405643904
c1ccc(N(c2ccccc2)c2ccc3sc4ccc5ccccc5c4c3c2)cc1,0.9071799295950218
c1cc(Nc2cccc3ccccc23)cc(-c2cccc3c2oc2ccccc23)c1,0.9069108083731624
c1ccc(N(c2cccc3c2Sc2ccccc2S3)c2cccc3ccccc23)cc1,0.906574234716762
c1ccc(P(c2ccccc2)c2ccccc2-n2c3ccccc3c3ccccc32)cc1,0.9063040622343936
c1ccc(-n2c3ccccc3c3c4c(ccc32)sc2ccccc24)cc1,0.905975876643402
c1ccc(P(c2ccccc2)c2ccc3c4c(cccc24)CC3)cc1,0.9053555964199912
Brc1ccc(N(c2ccccc2)c2ccc3ccccc3c2)cc1,0.9052556680244984
c1ccc(N(c2ccccc2)c2ccc([N+](c3ccccc3)c3ccccc3)cc2)cc1,0.905180627487248
COc1ccc(N(c2ccccc2)c2ccc3cc(C)ccc3c2)cc1,0.9051007731631904
c1ccc(Oc2ccc(-c3ccccc3)c3c2-c2ccccc2-3)cc1,0.905056102417253
c1ccc(-c2cc(-c3cc4ccccc4o3)nc3ccccc23)cc1,0.9048607316696492
c1ccc(N(c2ccccc2)c2cccc(Nc3cccc4ccccc34)n2)cc1,0.904640082410425
c1ccc(N(c2ccccc2)c2ccc3ccc4c5ccccc5ccc4c3c2)cc1,0.9045605132457012
c1ccc(P(c2ccccc2)c2c3ccccc3cc3ccccc23)cc1,0.9041078920326424
c1ccc(C(c2ccccc2)c2cc3ccccc3c3ccccc23)cc1,0.9038926094982204
Brc1ccc(-c2ccc3c(c2)sc2ccc4ccccc4c23)cc1,0.9037036636485992
c1ccc(-c2ccccc2Nc2c(-c3ccccc3)ccc3ccccc23)cc1,0.9036525462984114
c1ccc(-c2c(-c3ccc4ccccc4c3)cnc3ccccc23)cc1,0.9036323397978157
c1ccc(P(c2ccccc2)c2cccc3c(-c4cccc5ccccc45)cccc23)cc1,0.9036265381576882
Brc1ccc(N(c2ccccc2)c2ccc(-c3nccc4ccccc34)cc2)cc1,0.9035055434215442
c1ccc(Nc2cc3ccccc3c3c2oc2c(C4CCCCC4)cccc23)cc1,0.9034257093134817
Brc1cccc(-c2ccc3c(c2)oc2cc4ccccc4cc23)c1,0.9033359422414572
c1ccc(P(c2ccccc2)c2cccc(-c3ccn[nH]3)c2)cc1,0.9033032524437136
c1ccc(Sc2cccc3sc4cccc(-c5ccccc5)c4c23)cc1,0.903275414729164
c1ccc(Sc2c(-c3ccccc3)[s+](-c3ccccc3)c3ccccc23)cc1,0.9029261982918816
Brc1ccc(N(c2ccccc2)c2cc3ccccc3c3ccccc23)o1,0.902704115212248
c1ccc(Nc2ccc(-c3cccc4c3oc3ccccc34)cc2)cc1,0.902540242639018
c1ccc(C2CO2)c(-c2cc3ccccc3c3ccccc23)c1,0.9022825181935752
c1ccc(-c2[nH]c3c(ccc4ccccc43)c2-c2ccccc2)cc1,0.9015832812483188
c1ccc(N(c2ncncn2)c2ccc3c4c(cccc24)-c2ccccc2-3)cc1,0.9014275299685378
Brc1cccc(N(c2ccccc2)c2ccc(-c3cccc4ccccc34)cc2)c1,0.9009612183058944
c1ccc(N(c2csc3ccccc23)c2csc3ccccc23)cc1,0.9008777895023724
Cc1cccc(N(c2ccccc2)c2ccc3oc4ccccc4c3c2)c1,0.9007302876199909
c1ccc(-c2nc(-c3ccc4ccccc4c3)cc3ccccc23)cc1,0.9006632387370739
Cc1cccc(N(c2ccccc2)c2ccc(-c3ccccc3)cc2)c1,0.9000267262714188
c1ccc(-c2ccc(-c3cccc4c3sc3ccccc34)cc2)cc1,0.8998701640825432
c1ccc(-c2c3ccccc3c(-c3ccccc3)c3onnc23)cc1,0.8997257983925198
c1ccc([P+](Cc2noc3ccccc23)(c2ccccc2)c2ccccc2)cc1,0.8995058500102215
c1ccc(N(c2ccccc2)c2cccc(-c3ccc4sc5ccccc5c4c3)c2)cc1,0.8994312135352568
c1ccc(C(NNCc2cccc3ccccc23)(c2ccccc2)c2ccccc2)cc1,0.8994136365508114
c1ccc(-c2cc(-c3cccc4ccccc34)nc3ccccc23)cc1,0.8993134299075218
c1ccc(NB(Nc2ccccc2)N(c2ccccc2)c2ccccc2)cc1,0.8992144794487122
c1ccc(CN(N=C2c3ccccc3-c3ccccc32)c2ccccc2)cc1,0.899202833446922
c1ccc(-c2cccc(-c3cccc4cc5ccccc5cc34)c2)cc1,0.8990788883893626
COc1ccc(Cc2c(-c3ccccc3)[se]c3ccccc23)cc1,0.8990273513312159
c1ccc(P(CCCCc2ccc3ccc4cccc5ccc2c3c45)c2ccccc2)cc1,0.8989209443636231
c1ccc(N(c2ccccc2)c2ccc3ccc4ccncc4c3c2)cc1,0.8988637459856801
c1ccc(C2(c3ccccc3)OC3c4ccccc4OCN3c3ccccc32)cc1,0.8988513997392298
Brc1ccc(N(c2ccccc2)c2ccc(-c3ccc4ccccc4c3)cc2)cc1,0.8988457403877091
c1ccc(C(=C2c3ccccc3-c3ccccc32)c2cccnc2)cc1,0.8987898710039051
Cc1ccc(N(c2cccc(C)c2)c2cc3ccccc3c3ccccc23)cc1,0.8985326590706785
OBOc1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)cc1,0.8983690493004118
c1ccc(COC(=Nc2ccccc2)c2ccc(-c3ccccc3)cc2)cc1,0.8980468455970575
c1ccc(-c2ccc3c(c2)c2ccccc2n2c4ccccc4nc32)cc1,0.8980180110363194
c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)c3ccccc23)cc1,0.8979848369161512
